Columna1;propertyCode;floor;price;propertyType;operation;size;exterior;rooms;bathrooms;address;province;municipality;country;latitude;longitude;distance;hasVideo;status;newDevelopment;hasLift;priceByArea;hasPlan;has3DTour;has360;hasStaging;superTopHighlight;topNewDevelopment;newDevelopmentFinished;typology_inmo;hasparking;parking_price_included;parking_price;zipcode
9385;99576080.0;5;155000;flat;sale;86;True;2;1;barrio Malilla;València;València;es;394.530.828;-0.3770732;2443;False;good;False;True;1802;True;False;False;False;False;False;True;urban;False;False;0;46026
9386;99576184.0;1;458000;flat;sale;140;True;3;2;Avenida Imperio Argentina, 7;Málaga;Málaga;es;366.833.141;-44.557.889;6432;True;good;False;True;3271;True;False;False;False;False;False;True;urban;True;True;0;29004
9387;99576400.0;1;120000;flat;sale;95;True;2;2;barrio La Alberca;Murcia;Murcia;es;379.415.103;-11.387.947;6107;False;good;False;True;1263;False;False;False;False;False;False;True;urban;False;False;0;30150
9388;99576424.0;2;99000;flat;sale;111;True;4;1;Ponent;Tarragona;Reus;es;41.151.145;11.028.397;642;False;renew;False;True;892;False;False;False;False;False;False;True;urban;False;False;0;43201
9389;99576490.0;bj;294960;flat;sale;94;True;3;2;Calle de Vital Aza;Madrid;Madrid;es;404.341.621;-36.417.317;5541;False;good;False;True;3138;False;False;False;False;False;False;True;urban;True;True;0;28017
9390;99576560.0;4;360000;penthouse;sale;52;True;2;1;Calle de la Providència;Barcelona;Barcelona;es;41.409.336;21.579.554;2680;True;good;False;False;6923;True;False;False;False;False;False;True;urban;False;False;0;8001
9391;99576610.0;2;450000;flat;sale;98;True;4;2;Calle de Verntallat;Barcelona;Barcelona;es;414.061.908;21.565.441;2408;True;good;False;True;4592;True;False;False;False;False;False;True;urban;False;False;0;8024
9392;99576620.0;1;175000;flat;sale;112;True;4;2;Calle Emilio Baró;València;València;es;394.951.488;-0.3562297;2759;True;good;False;True;1563;False;False;False;False;False;False;True;urban;False;False;0;46020
9393;99576650.0;7;275000;penthouse;sale;53;True;1;1;Gran Via de les Corts Catalanes;Barcelona;Barcelona;es;41.377.534;21.516.999;1857;True;good;False;True;5189;True;False;False;False;False;False;True;urban;False;False;0;8001
9394;99576730.0;4;530000;flat;sale;122;True;4;2;barrio Sant Antoni;Barcelona;Barcelona;es;413.820.811;21.602.418;990;False;good;False;True;4344;False;False;False;False;False;False;True;urban;True;True;0;8001
9395;99576740.0;4;190000;flat;sale;62;False;2;1;barrio El Raval;Barcelona;Barcelona;es;4.137.678;21.689.788;1574;True;good;False;True;3065;False;False;False;False;False;False;True;urban;False;False;0;8001
9396;99576930.0;5;115000;flat;sale;86;True;4;1;barrio Tormos;València;València;es;394.911.489;-0.3828375;2424;False;good;False;False;1337;False;False;False;False;False;False;True;urban;False;False;0;46025
9397;99576990.0;1;690000;flat;sale;120;True;5;1;Calle de Valencia;Barcelona;Barcelona;es;41.396.472;21.658.407;1110;False;good;False;True;5750;True;False;False;False;False;False;True;urban;False;False;0;8001
9398;99577016.0;1;358990;flat;sale;143;True;3;2;Avenida del Editor Ángel Caffarena, 29;Málaga;Málaga;es;367.262.795;-44.793.518;5270;True;good;False;True;2510;True;False;False;False;False;False;True;urban;True;True;0;29010
9399;99577250.0;4;223500;flat;sale;45;True;2;1;Calle PUENTEDEUME;Madrid;Madrid;es;404.744.447;-37.126.618;6469;True;good;False;True;4967;False;False;False;False;False;False;True;urban;False;False;0;28029
9400;99577450.0;2;240000;flat;sale;60;True;2;1;Calle d'Elkano;Barcelona;Barcelona;es;413.719.512;21.627.487;1788;True;good;False;False;4000;True;False;False;False;False;False;True;urban;False;False;0;8001
9401;99577510.0;2;545000;flat;sale;108;True;4;2;Calle de les Santjoanistes;Barcelona;Barcelona;es;414.021.834;21.466.774;2576;True;good;False;True;5046;True;False;False;False;False;False;True;urban;True;True;0;8006
9402;99577550.0;3;232000;flat;sale;81;True;3;1;alberique, 5;València;València;es;394.657.616;-0.3877296;992;False;good;False;True;2864;False;False;False;False;False;False;True;urban;False;False;0;46008
9403;99577610.0;1;200000;flat;sale;69;True;3;1;Calle de Bonsoms;Barcelona;Barcelona;es;413.724.929;21.245.968;4126;True;good;False;True;2899;True;False;False;False;False;False;True;urban;False;False;0;8903
9404;99577800.0;1;350000;flat;sale;120;True;3;2;barrio La Ribera-Ibarrekolanda;Vizcaya;Bilbao;es;432.735.547;-29.577.998;2129;True;renew;False;True;2917;False;False;False;False;False;False;True;urban;True;True;0;48015
9405;99577840.0;2;536000;flat;sale;97;True;3;2;Calle d'Alfons XII;Barcelona;Barcelona;es;413.991.637;21.485.909;2243;False;renew;False;True;5526;True;False;False;False;False;False;True;urban;True;True;0;8001
9406;99578180.0;4;190000;flat;sale;62;False;2;1;Calle de l'Aurora;Barcelona;Barcelona;es;413.790.186;21.690.747;891;True;good;False;True;3065;False;False;False;False;False;False;True;urban;False;False;0;8001
9407;99578200.0;1;200000;flat;sale;69;True;3;1;Calle de Bonsoms;Barcelona;Barcelona;es;413.753.795;21.241.083;4049;True;good;False;True;2899;True;False;False;False;False;False;True;urban;False;False;0;8001
9408;99578360.0;bj;159900;flat;sale;40;True;1;1;Lluminetes;Barcelona;Castelldefels;es;412.696.336;19.725.102;7136;False;good;False;False;3998;False;False;False;False;False;False;True;urban;True;True;0;8860
9409;99578410.0;2;99000;flat;sale;111;True;3;1;Calle de Pau Font de Rubinat, 10;Tarragona;Reus;es;411.524.367;11.017.807;640;False;renew;False;True;892;False;False;False;False;False;False;True;urban;False;False;0;43201
9410;99578420.0;6;260000;flat;sale;118;False;3;2;Salou de Llevant;Tarragona;Salou;es;410.762.823;1.140.762;9141;False;good;False;True;2203;True;False;False;False;False;False;True;urban;True;True;0;43840
9411;99578430.0;2;175000;flat;sale;123;True;4;2;Calle de Llíria;València;Mislata;es;394.776.811;-0.4164589;3570;True;renew;False;True;1423;True;False;False;False;False;False;True;urban;False;False;0;46920
9412;99578780.0;7;230000;flat;sale;87;True;4;2;Paseo de la Zona Franca;Barcelona;Barcelona;es;413.625.908;21.365.281;3904;True;good;False;True;2644;True;False;False;False;False;False;True;urban;False;False;0;8038
9413;99578870.0;6;368000;flat;sale;135;True;4;2;Avenida de Ramón Sainz de Varanda;Zaragoza;Zaragoza;es;416.388.889;-0.9112395;2419;False;good;False;True;2726;True;False;False;False;False;False;True;urban;True;True;0;50009
9414;99579080.0;1;180000;flat;sale;112;True;4;2;Poeta Miguel Hernandez;Zaragoza;Zaragoza;es;416.399.037;-0.8815057;1829;False;good;False;True;1607;False;False;False;False;False;False;True;urban;True;True;0;50008
9415;99579120.0;2;268000;flat;sale;103;True;4;2;Paseo de la Zona Franca;Barcelona;Barcelona;es;413.607.049;21.401.967;3847;False;good;False;True;2602;False;False;False;False;False;False;True;urban;False;False;0;8001
9416;99579230.0;6;249000;flat;sale;61;True;1;1;barrio Finca el Pato - Torre del Río;Málaga;Málaga;es;366.832.705;-44.544.762;6381;False;good;False;True;4082;False;False;False;False;False;False;True;urban;True;True;0;29004
9417;99579310.0;8;179000;flat;sale;80;True;2;1;Coimbra;Zaragoza;Zaragoza;es;416.474.972;-0.8762756;1095;False;good;False;True;2238;True;False;False;False;False;False;True;urban;False;False;0;50008
9418;99579380.0;2;99000;flat;sale;86;True;2;2;serra d'or, 31;Tarragona;La Pobla de Mafumet;es;411.881.525;12.069.593;9017;False;good;False;True;1151;False;False;False;False;False;False;True;urban;False;False;0;43140
9419;99579384.0;bj;366200;flat;sale;107;True;1;2;Calle del Vidriol;Barcelona;Barcelona;es;41.372.889;21.412.739;3982;False;good;False;False;3422;False;False;False;False;False;False;True;urban;False;False;0;8001
9420;99579480.0;8;1600000;penthouse;sale;242;True;4;3;barrio La Dreta de l'Eixample;Barcelona;Barcelona;es;413.868.388;21.676.005;205;True;good;False;True;6612;True;True;False;False;False;False;True;urban;False;False;0;8001
9421;99579530.0;bj;715000;duplex;sale;207;True;3;3;Calle de Viladomat;Barcelona;Barcelona;es;413.839.844;21.499.881;1706;True;good;False;True;3454;True;True;False;False;False;False;True;residential;True;True;0;8001
9422;99579760.0;5;479000;flat;sale;116;True;3;2;Alameda COLON;Málaga;Málaga;es;367.165.194;-44.242.905;1965;False;good;False;True;4129;False;False;False;False;False;False;True;urban;False;False;0;29001
9423;99579816.0;bj;200000;chalet;sale;44;False;2;1;Calle Rafaela Pascual;Madrid;Madrid;es;404.644.267;-37.244.323;5571;False;renew;False;True;4545;False;False;False;False;False;False;True;urban;False;False;0;28040
9424;99579960.0;1;340000;flat;sale;93;True;2;1;Calle de la Ribera de Curtidores;Madrid;Madrid;es;404.081.265;-37.087.432;1092;True;renew;False;True;3656;True;False;False;False;False;False;True;urban;False;False;0;28005
9425;99580190.0;2;95000;flat;sale;81;True;2;1;El Grau de Castelló;Castellón;El Grau de Castelló;es;399.790.644;0.0124335;14711;False;good;False;True;1173;True;False;True;False;False;False;True;urban;False;False;0;12100
9426;99580340.0;1;179500;flat;sale;120;True;3;2;Paseo de Cuéllar;Zaragoza;Zaragoza;es;416.384.609;-0.8853722;2067;False;good;False;True;1496;False;False;False;False;False;False;True;urban;False;False;0;50006
9427;99580400.0;2;230000;flat;sale;100;True;3;2;Avenida Onze de Setembre;Tarragona;Reus;es;411.634.689;11.052.009;1000;False;good;False;True;2300;False;False;False;False;False;False;True;urban;False;False;0;43201
9428;99580410.0;2;239000;flat;sale;60;True;2;1;Can Bou;Barcelona;Castelldefels;es;412.740.556;19.822.077;6213;False;good;False;True;3983;False;False;False;False;False;False;True;urban;True;True;0;8860
9429;99580460.0;bj;241000;flat;sale;143;True;3;2;Avenida Francisca Millán Serrano s/n;Zaragoza;Zaragoza;es;416.420.143;-0.9296859;3637;False;newdevelopment;True;True;1685;True;False;False;False;False;False;False;urban;True;True;0;50012
9430;99580500.0;bj;179000;chalet;sale;133;False;5;2;Pasaje muntanya s/n;Barcelona;Badalona;es;414.418.174;22.190.798;6063;True;good;False;True;1346;True;False;False;False;False;False;True;urban;False;False;0;8911
9431;99580510.0;bj;257000;flat;sale;160;True;4;2;Avenida Francisca Millán Serrano s/n;Zaragoza;Zaragoza;es;416.420.143;-0.9296859;3637;False;newdevelopment;True;True;1606;True;False;False;False;False;False;False;urban;True;True;0;50012
9432;99580540.0;1;175000;flat;sale;111;True;4;2;barrio Camí de Vera;València;València;es;394.939.486;-0.3568086;2622;False;renew;False;True;1577;False;False;False;False;False;False;True;urban;False;False;0;46020
9433;99580690.0;2;398000;flat;sale;145;True;5;3;Calle Aconcagua;Zaragoza;Zaragoza;es;416.493.271;-0.9193111;2618;False;good;False;True;2745;True;False;False;False;False;False;True;urban;True;True;0;50012
9434;99580740.0;9;335000;flat;sale;104;True;4;2;barrio Sant Martí de Provençals;Barcelona;Barcelona;es;414.157.825;22.028.325;4202;False;good;False;True;3221;True;False;False;False;False;False;True;urban;False;False;0;8001
9435;99580970.0;2;200000;flat;sale;76;False;2;1;Calle de Padilla;Barcelona;Barcelona;es;414.130.119;217.014;2885;True;good;False;True;2632;False;False;False;False;False;False;True;urban;False;False;0;8025
9436;99581140.0;1;560000;flat;sale;115;True;4;2;Calle del Taquígraf Garriga;Barcelona;Barcelona;es;413.862.757;21.344.557;2973;False;good;False;True;4870;True;False;False;False;False;False;True;urban;False;False;0;8001
9437;99581176.0;1;226000;flat;sale;48;False;1;1;Calle d'Antoni de Capmany;Barcelona;Barcelona;es;413.725.648;21.366.341;3216;True;good;False;True;4708;False;False;False;False;False;False;True;urban;False;False;0;8001
9438;99581290.0;3;265000;flat;sale;70;True;2;2;finlandia;Barcelona;Barcelona;es;413.747.453;2.136.486;3119;False;good;False;False;3786;False;False;True;False;False;False;True;urban;False;False;0;8014
9439;99581320.0;4;200000;flat;sale;40;False;1;1;Calle del Conde Duque;Madrid;Madrid;es;404.273.534;-37.091.597;1256;False;renew;False;False;5000;False;False;True;False;False;False;True;urban;False;False;0;28015
9440;99581390.0;bj;375000;flat;sale;100;True;4;1;barrio La Nova Esquerra de l'Eixample;Barcelona;Barcelona;es;413.805.037;21.505.246;1787;False;good;False;True;3750;True;False;False;False;False;False;True;urban;False;False;0;8001
9441;99581540.0;9;335000;flat;sale;104;True;4;2;barrio Sant Martí de Provençals;Barcelona;Barcelona;es;41.415.981;22.050.317;4346;True;good;False;True;3221;True;False;False;False;False;False;True;urban;False;False;0;8001
9442;99581760.0;bj;300000;chalet;sale;120;False;2;2;Valsequillo de Gran Canaria;Las Palmas;Valsequillo de Gran Canaria;es;279.939.452;-154.825.953;1836;False;good;False;True;2500;False;False;True;False;False;False;True;urban;False;False;0;35217
9443;99581780.0;1;169000;flat;sale;60;True;2;1;Calle Banana;Madrid;Madrid;es;403.724.118;-37.513.248;6389;False;good;False;False;2817;False;False;False;False;False;False;True;urban;False;False;0;28044
9444;99581890.0;2;159900;flat;sale;65;True;2;1;barrio Moscardó;Madrid;Madrid;es;403.880.266;-37.031.409;3188;False;good;False;False;2460;False;False;False;False;False;False;True;urban;False;False;0;28026
9445;99581920.0;1;500000;flat;sale;144;True;4;3;Calle de l'Art;Barcelona;Barcelona;es;414.180.935;21.748.271;3473;False;good;False;True;3472;True;False;True;False;False;False;True;urban;False;False;0;8041
9446;99582024.0;bj;1300000;flat;sale;190;False;2;2;Rambla La;Barcelona;Barcelona;es;413.828.971;21.713.859;469;False;good;False;True;6842;True;False;False;False;False;False;True;urban;False;False;0;8001
9447;99582030.0;bj;390000;flat;sale;150;False;2;2;Calle dels Cotoners;Barcelona;Barcelona;es;413.835.082;21.807.449;973;False;good;False;True;2600;True;False;False;False;False;False;True;urban;False;False;0;8001
9448;99582050.0;1;195000;flat;sale;80;True;2;1;Calle d'Aragó;Barcelona;Barcelona;es;413.773.011;21.448.192;2370;False;good;False;True;2438;True;False;False;False;False;False;True;urban;False;False;0;8001
9449;99582056.0;2;335000;flat;sale;109;True;4;2;Calle Antonio Ricardos;Barcelona;Barcelona;es;414.243.016;21.895.521;4447;False;good;False;True;3073;False;False;False;False;False;False;True;urban;False;False;0;8027
9450;99582350.0;1;385000;flat;sale;100;False;3;1;Calle de Abtao;Madrid;Madrid;es;404.074.584;-36.747.374;2632;False;good;False;True;3850;False;False;False;False;False;False;True;urban;False;False;0;28007
9451;99582430.0;6;290000;flat;sale;118;True;3;2;Calle de Madrid, 19;Tarragona;Salou;es;41.077.124;11.391.841;9013;False;good;False;True;2458;True;False;False;False;False;False;True;urban;True;True;0;43840
9452;99582490.0;1;127500;flat;sale;87;True;3;1;Calle Holanda;Las Palmas;Telde;es;279.955.385;-154.329.546;6600;False;good;False;True;1466;False;False;False;False;False;False;True;urban;False;False;0;35200
9453;99582570.0;1;127500;flat;sale;87;True;3;2;Calle Holanda;Las Palmas;Telde;es;279.949.629;-15.433.545;6548;False;good;False;True;1466;False;False;False;False;False;False;True;urban;True;True;0;35200
9454;99582690.0;bj;225000;duplex;sale;152;True;3;3;Calle Juan Rodriguez Fleitas, 2;Las Palmas;Santa Brigida;es;280.269.618;-154.815.388;3503;False;good;False;False;1480;False;False;False;False;False;False;True;residential;True;True;0;35300
9455;99582700.0;bj;126000;flat;sale;72;True;3;1;barrio Santa Eulàlia;Barcelona;Hospitalet de Llobregat;es;413.635.386;21.268.456;4455;False;good;False;False;1750;False;False;False;False;False;False;True;urban;False;False;0;8902
9456;99582780.0;4;220000;flat;sale;81;True;3;1;Calle de Bofarull, 8;Barcelona;Barcelona;es;414.151.444;2.187.919;3458;False;good;False;True;2716;False;False;False;False;False;False;True;urban;False;False;0;8027
9457;99582850.0;3;640000;flat;sale;98;True;2;2;Calle de la Princesa;Barcelona;Barcelona;es;413.868.678;21.817.786;978;False;good;False;True;6531;False;False;False;False;False;False;True;urban;False;False;0;8003
9458;99582860.0;3;286000;flat;sale;118;True;3;2;Avenida Palmeral de Zaraiche;Murcia;Murcia;es;38.005.934;-11.286.958;1110;True;good;False;True;2424;False;False;False;False;False;False;True;urban;True;True;0;30007
9459;99582940.0;3;165000;flat;sale;100;True;3;1;Calle Honorio García Condoy;Zaragoza;Zaragoza;es;416.332.107;-0.8812535;2163;True;good;False;True;1650;True;False;False;False;False;False;True;urban;False;False;0;50007
9460;99582970.0;bj;825000;chalet;sale;375;False;7;2;burgar del;Tarragona;Riudoms;es;411.309.338;10.479.349;5742;True;good;False;True;2200;False;False;False;False;False;False;True;urban;False;False;0;43330
9461;99583144.0;2;130000;flat;sale;129;False;5;1;Avenida de Marià Fortuny;Tarragona;Reus;es;411.517.576;11.173.585;802;False;renew;False;True;1008;False;False;False;False;False;False;True;urban;False;False;0;43201
9462;99583200.0;5;390000;flat;sale;82;True;2;2;Calle de Massanet;Barcelona;Barcelona;es;413.835.777;21.777.809;748;False;good;False;True;4756;False;False;False;False;False;False;True;urban;False;False;0;8002
9463;99583360.0;3;189000;flat;sale;75;True;4;1;Calle de Sant Iscle;Barcelona;Barcelona;es;414.293.973;21.733.917;4715;False;good;False;True;2520;False;False;False;False;False;False;True;urban;False;False;0;8001
9464;99583480.0;3;1165000;flat;sale;204;True;5;2;Calle de Muntaner;Barcelona;Barcelona;es;413.990.761;21.430.839;2619;True;renew;False;True;5711;True;False;False;False;False;False;True;urban;False;False;0;8006
9465;99583520.0;3;265000;penthouse;sale;113;True;3;1;Marianao;Barcelona;Sant Boi de Llobregat;es;413.459.263;20.285.547;3606;False;good;False;True;2345;False;False;False;False;False;False;True;urban;False;False;0;8830
9466;99583610.0;5;115000;flat;sale;72;False;3;1;Calle Molinell;València;València;es;394.838.142;-0.3694342;1706;True;renew;False;True;1597;True;False;False;False;False;False;True;urban;False;False;0;46010
